name,developer,publisher,popular_tags,game_details,genre,ID,genre_publisher_developer,genre_popular_tags_developer,genre_popular_tags_game_details,genre_publisher_developer_game_details
Syberia,Microids,"Microids,Microids","Adventure,Point&Click,Puzzle,Steampunk,FemaleProtagonist,Atmospheric,StoryRich,Classic,Mystery,Singleplayer,Masterpiece,Casual,GreatSoundtrack,Beautiful,ThirdPerson,Sci-fi,HiddenObject","Single-player,SteamTradingCards","Adventure,Casual",syberia,"Adventure,CasualMicroids,MicroidsMicroids","Adventure,CasualAdventure,Point&Click,Puzzle,Steampunk,FemaleProtagonist,Atmospheric,StoryRich,Classic,Mystery,Singleplayer,Masterpiece,Casual,GreatSoundtrack,Beautiful,ThirdPerson,Sci-fi,HiddenObjectMicroids","Adventure,CasualAdventure,Point&Click,Puzzle,Steampunk,FemaleProtagonist,Atmospheric,StoryRich,Classic,Mystery,Singleplayer,Masterpiece,Casual,GreatSoundtrack,Beautiful,ThirdPerson,Sci-fi,HiddenObjectSingle-player,SteamTradingCards","Adventure,CasualMicroids,MicroidsMicroidsSingle-player,SteamTradingCards"
Styx: Master of Shadows,CyanideStudio,"FocusHomeInteractive,FocusHomeInteractive","Stealth,Fantasy,Singleplayer,Adventure,ThirdPerson,Action,RPG,Assassin,Parkour,Steampunk,DarkFantasy,Atmospheric,Magic,StoryRich,Difficult,OpenWorld,GreatSoundtrack,Gore,Indie,Masterpiece","Single-player,SteamAchievements,Fullcontrollersupport,SteamTradingCards,SteamCloud",Action,styxmasterofshadows,"ActionFocusHomeInteractive,FocusHomeInteractiveCyanideStudio","ActionStealth,Fantasy,Singleplayer,Adventure,ThirdPerson,Action,RPG,Assassin,Parkour,Steampunk,DarkFantasy,Atmospheric,Magic,StoryRich,Difficult,OpenWorld,GreatSoundtrack,Gore,Indie,MasterpieceCyanideStudio","ActionStealth,Fantasy,Singleplayer,Adventure,ThirdPerson,Action,RPG,Assassin,Parkour,Steampunk,DarkFantasy,Atmospheric,Magic,StoryRich,Difficult,OpenWorld,GreatSoundtrack,Gore,Indie,MasterpieceSingle-player,SteamAchievements,Fullcontrollersupport,SteamTradingCards,SteamCloud","ActionFocusHomeInteractive,FocusHomeInteractiveCyanideStudioSingle-player,SteamAchievements,Fullcontrollersupport,SteamTradingCards,SteamCloud"
Putt-Putt® Goes to the Moon,HumongousEntertainment,"HumongousEntertainment,NightdiveStudios,HumongousEntertainment,NightdiveStudios","Adventure,Casual,Point&Click,FamilyFriendly,Puzzle,HiddenObject,StoryRich,PixelGraphics,Classic","Single-player,SteamCloud","Adventure,Casual",puttputtgoestothemoon,"Adventure,CasualHumongousEntertainment,NightdiveStudios,HumongousEntertainment,NightdiveStudiosHumongousEntertainment","Adventure,CasualAdventure,Casual,Point&Click,FamilyFriendly,Puzzle,HiddenObject,StoryRich,PixelGraphics,ClassicHumongousEntertainment","Adventure,CasualAdventure,Casual,Point&Click,FamilyFriendly,Puzzle,HiddenObject,StoryRich,PixelGraphics,ClassicSingle-player,SteamCloud","Adventure,CasualHumongousEntertainment,NightdiveStudios,HumongousEntertainment,NightdiveStudiosHumongousEntertainmentSingle-player,SteamCloud"
GUILTY GEAR Xrd -SIGN-,ArcSystemWorks,"ArcSystemWorks,ArcSystemWorks","Fighting,Anime,2DFighter,GreatSoundtrack,Action,Arcade,Multiplayer,e-sports,Singleplayer,StoryRich,2.5D,Competitive,Cute,VisualNovel","Single-player,Multi-player,SteamAchievements,Fullcontrollersupport,SteamTradingCards,SteamCloud,SteamLeaderboards",Action,guiltygearxrdsign,"ActionArcSystemWorks,ArcSystemWorksArcSystemWorks","ActionFighting,Anime,2DFighter,GreatSoundtrack,Action,Arcade,Multiplayer,e-sports,Singleplayer,StoryRich,2.5D,Competitive,Cute,VisualNovelArcSystemWorks","ActionFighting,Anime,2DFighter,GreatSoundtrack,Action,Arcade,Multiplayer,e-sports,Singleplayer,StoryRich,2.5D,Competitive,Cute,VisualNovelSingle-player,Multi-player,SteamAchievements,Fullcontrollersupport,SteamTradingCards,SteamCloud,SteamLeaderboards","ActionArcSystemWorks,ArcSystemWorksArcSystemWorksSingle-player,Multi-player,SteamAchievements,Fullcontrollersupport,SteamTradingCards,SteamCloud,SteamLeaderboards"
Interstellar Marines,ZeroPointSoftware,"ZeroPointSoftware,ZeroPointSoftware","EarlyAccess,Action,FPS,Indie,Tactical,Co-op,Multiplayer,Sci-fi,Shooter,Horror,First-Person,Atmospheric,Simulation,EarlyAccess,OnlineCo-Op,Singleplayer,Space,Team-Based,RPG,Adventure","Single-player,Multi-player,Co-op,Cross-PlatformMultiplayer,SteamAchievements,PartialControllerSupport,SteamCloud,Stats,SteamLeaderboards","Action,Indie,RPG,Simulation,EarlyAccess",interstellarmarines,"Action,Indie,RPG,Simulation,EarlyAccessZeroPointSoftware,ZeroPointSoftwareZeroPointSoftware","Action,Indie,RPG,Simulation,EarlyAccessEarlyAccess,Action,FPS,Indie,Tactical,Co-op,Multiplayer,Sci-fi,Shooter,Horror,First-Person,Atmospheric,Simulation,EarlyAccess,OnlineCo-Op,Singleplayer,Space,Team-Based,RPG,AdventureZeroPointSoftware","Action,Indie,RPG,Simulation,EarlyAccessEarlyAccess,Action,FPS,Indie,Tactical,Co-op,Multiplayer,Sci-fi,Shooter,Horror,First-Person,Atmospheric,Simulation,EarlyAccess,OnlineCo-Op,Singleplayer,Space,Team-Based,RPG,AdventureSingle-player,Multi-player,Co-op,Cross-PlatformMultiplayer,SteamAchievements,PartialControllerSupport,SteamCloud,Stats,SteamLeaderboards","Action,Indie,RPG,Simulation,EarlyAccessZeroPointSoftware,ZeroPointSoftwareZeroPointSoftwareSingle-player,Multi-player,Co-op,Cross-PlatformMultiplayer,SteamAchievements,PartialControllerSupport,SteamCloud,Stats,SteamLeaderboards"
Q.U.B.E: Director's Cut,ToxicGames,"ToxicGames,ToxicGames","Puzzle,Indie,First-Person,Action,Adventure,Sci-fi,Singleplayer,Physics,Space,Atmospheric,Platformer,Science,VR,Soundtrack,Strategy,3D,Classic,Difficult","Single-player,SteamAchievements,PartialControllerSupport,SteamCloud,Stats,SteamLeaderboards","Action,Adventure,Indie",qubedirectorscut,"Action,Adventure,IndieToxicGames,ToxicGamesToxicGames","Action,Adventure,IndiePuzzle,Indie,First-Person,Action,Adventure,Sci-fi,Singleplayer,Physics,Space,Atmospheric,Platformer,Science,VR,Soundtrack,Strategy,3D,Classic,DifficultToxicGames","Action,Adventure,IndiePuzzle,Indie,First-Person,Action,Adventure,Sci-fi,Singleplayer,Physics,Space,Atmospheric,Platformer,Science,VR,Soundtrack,Strategy,3D,Classic,DifficultSingle-player,SteamAchievements,PartialControllerSupport,SteamCloud,Stats,SteamLeaderboards","Action,Adventure,IndieToxicGames,ToxicGamesToxicGamesSingle-player,SteamAchievements,PartialControllerSupport,SteamCloud,Stats,SteamLeaderboards"
Aperture Tag: The Paint Gun Testing Initiative,ApertureTagTeam,"ApertureTagTeam,ApertureTagTeam","Puzzle,Mod,Indie,Adventure,Action,First-Person,Singleplayer,GreatSoundtrack,Casual,Sci-fi,Co-op,FPS,Science,Funny,Parkour,Masterpiece,Comedy,LevelEditor,Atmospheric,Strategy","Single-player,Co-op,SteamTradingCards,Captionsavailable,SteamWorkshop,PartialControllerSupport,SteamCloud,Includesleveleditor,IncludesSourceSDK,Commentaryavailable","Action,Adventure,Casual,Indie",aperturetagthepaintguntestinginitiative,"Action,Adventure,Casual,IndieApertureTagTeam,ApertureTagTeamApertureTagTeam","Action,Adventure,Casual,IndiePuzzle,Mod,Indie,Adventure,Action,First-Person,Singleplayer,GreatSoundtrack,Casual,Sci-fi,Co-op,FPS,Science,Funny,Parkour,Masterpiece,Comedy,LevelEditor,Atmospheric,StrategyApertureTagTeam","Action,Adventure,Casual,IndiePuzzle,Mod,Indie,Adventure,Action,First-Person,Singleplayer,GreatSoundtrack,Casual,Sci-fi,Co-op,FPS,Science,Funny,Parkour,Masterpiece,Comedy,LevelEditor,Atmospheric,StrategySingle-player,Co-op,SteamTradingCards,Captionsavailable,SteamWorkshop,PartialControllerSupport,SteamCloud,Includesleveleditor,IncludesSourceSDK,Commentaryavailable","Action,Adventure,Casual,IndieApertureTagTeam,ApertureTagTeamApertureTagTeamSingle-player,Co-op,SteamTradingCards,Captionsavailable,SteamWorkshop,PartialControllerSupport,SteamCloud,Includesleveleditor,IncludesSourceSDK,Commentaryavailable"
Ms. Splosion Man,TwistedPixelGames,"XboxGameStudios,XboxGameStudios","Action,Indie,Platformer,FemaleProtagonist,Co-op,Comedy,LocalCo-Op","Single-player,Multi-player,Co-op,Shared/SplitScreen,SteamAchievements,Fullcontrollersupport,SteamCloud,SteamLeaderboards","Action,Indie",mssplosionman,"Action,IndieXboxGameStudios,XboxGameStudiosTwistedPixelGames","Action,IndieAction,Indie,Platformer,FemaleProtagonist,Co-op,Comedy,LocalCo-OpTwistedPixelGames","Action,IndieAction,Indie,Platformer,FemaleProtagonist,Co-op,Comedy,LocalCo-OpSingle-player,Multi-player,Co-op,Shared/SplitScreen,SteamAchievements,Fullcontrollersupport,SteamCloud,SteamLeaderboards","Action,IndieXboxGameStudios,XboxGameStudiosTwistedPixelGamesSingle-player,Multi-player,Co-op,Shared/SplitScreen,SteamAchievements,Fullcontrollersupport,SteamCloud,SteamLeaderboards"
Big Pharma,TwiceCircled,"PositechGames,PositechGames","Management,Simulation,Strategy,Puzzle,Indie,Economy,Singleplayer,Automation,Isometric,Casual,ResourceManagement,BaseBuilding,2D,Sandbox,Moddable,FamilyFriendly,GreatSoundtrack","Single-player,SteamAchievements,SteamTradingCards,SteamCloud","Indie,Simulation,Strategy",bigpharma,"Indie,Simulation,StrategyPositechGames,PositechGamesTwiceCircled","Indie,Simulation,StrategyManagement,Simulation,Strategy,Puzzle,Indie,Economy,Singleplayer,Automation,Isometric,Casual,ResourceManagement,BaseBuilding,2D,Sandbox,Moddable,FamilyFriendly,GreatSoundtrackTwiceCircled","Indie,Simulation,StrategyManagement,Simulation,Strategy,Puzzle,Indie,Economy,Singleplayer,Automation,Isometric,Casual,ResourceManagement,BaseBuilding,2D,Sandbox,Moddable,FamilyFriendly,GreatSoundtrackSingle-player,SteamAchievements,SteamTradingCards,SteamCloud","Indie,Simulation,StrategyPositechGames,PositechGamesTwiceCircledSingle-player,SteamAchievements,SteamTradingCards,SteamCloud"
Project CARS,SlightlyMadStudios,"SlightlyMadStudios,BANDAINAMCOEntertainment,SlightlyMadStudios,BANDAINAMCOEntertainment","Racing,Simulation,Driving,Realistic,Multiplayer,Sports,Singleplayer,Physics,Atmospheric,VR,First-Person,Action,Controller,OpenWorld,ThirdPerson,Co-op,Arcade,TrackIR,Masterpiece,Indie","Single-player,Multi-player,SteamAchievements,SteamTradingCards,PartialControllerSupport,SteamLeaderboards","Racing,Simulation,Sports",projectcars,"Racing,Simulation,SportsSlightlyMadStudios,BANDAINAMCOEntertainment,SlightlyMadStudios,BANDAINAMCOEntertainmentSlightlyMadStudios","Racing,Simulation,SportsRacing,Simulation,Driving,Realistic,Multiplayer,Sports,Singleplayer,Physics,Atmospheric,VR,First-Person,Action,Controller,OpenWorld,ThirdPerson,Co-op,Arcade,TrackIR,Masterpiece,IndieSlightlyMadStudios","Racing,Simulation,SportsRacing,Simulation,Driving,Realistic,Multiplayer,Sports,Singleplayer,Physics,Atmospheric,VR,First-Person,Action,Controller,OpenWorld,ThirdPerson,Co-op,Arcade,TrackIR,Masterpiece,IndieSingle-player,Multi-player,SteamAchievements,SteamTradingCards,PartialControllerSupport,SteamLeaderboards","Racing,Simulation,SportsSlightlyMadStudios,BANDAINAMCOEntertainment,SlightlyMadStudios,BANDAINAMCOEntertainmentSlightlyMadStudiosSingle-player,Multi-player,SteamAchievements,SteamTradingCards,PartialControllerSupport,SteamLeaderboards"
Geometry Wars™ 3: Dimensions Evolved,"LucidGames,Aspyr(Mac&Linux)","Sierra,Activision,Aspyr(Mac,Linux),Sierra,Activision,Aspyr(Mac,Linux)","Arcade,Action,TwinStickShooter,Shoot'EmUp,BulletHell,GreatSoundtrack,LocalCo-Op,LocalMultiplayer,Shooter,Multiplayer,Difficult,Retro,Co-op","Single-player,Multi-player,Shared/SplitScreen,SteamAchievements,Fullcontrollersupport,SteamLeaderboards",Action,geometrywars3dimensionsevolved,"ActionSierra,Activision,Aspyr(Mac,Linux),Sierra,Activision,Aspyr(Mac,Linux)LucidGames,Aspyr(Mac&Linux)","ActionArcade,Action,TwinStickShooter,Shoot'EmUp,BulletHell,GreatSoundtrack,LocalCo-Op,LocalMultiplayer,Shooter,Multiplayer,Difficult,Retro,Co-opLucidGames,Aspyr(Mac&Linux)","ActionArcade,Action,TwinStickShooter,Shoot'EmUp,BulletHell,GreatSoundtrack,LocalCo-Op,LocalMultiplayer,Shooter,Multiplayer,Difficult,Retro,Co-opSingle-player,Multi-player,Shared/SplitScreen,SteamAchievements,Fullcontrollersupport,SteamLeaderboards","ActionSierra,Activision,Aspyr(Mac,Linux),Sierra,Activision,Aspyr(Mac,Linux)LucidGames,Aspyr(Mac&Linux)Single-player,Multi-player,Shared/SplitScreen,SteamAchievements,Fullcontrollersupport,SteamLeaderboards"
Mabinogi,NEXONKoreaCorp.,"NexonAmericaInc.,NexonAmericaInc.","Anime,FreetoPlay,MassivelyMultiplayer,MMORPG,RPG,Casual,Action,Simulation,Adventure,Fantasy,OpenWorld,Multiplayer,Sandbox,ActionRPG,Cute,Nudity,CharacterCustomization,JRPG","Single-player,Multi-player,MMO,Co-op,SteamTradingCards","Action,Adventure,Casual,FreetoPlay,MassivelyMultiplayer,RPG,Simulation",mabinogi,"Action,Adventure,Casual,FreetoPlay,MassivelyMultiplayer,RPG,SimulationNexonAmericaInc.,NexonAmericaInc.NEXONKoreaCorp.","Action,Adventure,Casual,FreetoPlay,MassivelyMultiplayer,RPG,SimulationAnime,FreetoPlay,MassivelyMultiplayer,MMORPG,RPG,Casual,Action,Simulation,Adventure,Fantasy,OpenWorld,Multiplayer,Sandbox,ActionRPG,Cute,Nudity,CharacterCustomization,JRPGNEXONKoreaCorp.","Action,Adventure,Casual,FreetoPlay,MassivelyMultiplayer,RPG,SimulationAnime,FreetoPlay,MassivelyMultiplayer,MMORPG,RPG,Casual,Action,Simulation,Adventure,Fantasy,OpenWorld,Multiplayer,Sandbox,ActionRPG,Cute,Nudity,CharacterCustomization,JRPGSingle-player,Multi-player,MMO,Co-op,SteamTradingCards","Action,Adventure,Casual,FreetoPlay,MassivelyMultiplayer,RPG,SimulationNexonAmericaInc.,NexonAmericaInc.NEXONKoreaCorp.Single-player,Multi-player,MMO,Co-op,SteamTradingCards"
Valdis Story: Abyssal City,EndlessfluffGames,"EndlessfluffGames,EndlessfluffGames","Metroidvania,Action,Platformer,RPG,Indie,2D,Difficult,GreatSoundtrack,Singleplayer,Exploration,Fantasy,FemaleProtagonist,ActionRPG,SideScroller,Kickstarter,Adventure,StoryRich,Beat'emup,Anime,GameMaker","Single-player,SteamAchievements,SteamTradingCards,PartialControllerSupport,SteamCloud,SteamLeaderboards","Action,Indie,RPG",valdisstoryabyssalcity,"Action,Indie,RPGEndlessfluffGames,EndlessfluffGamesEndlessfluffGames","Action,Indie,RPGMetroidvania,Action,Platformer,RPG,Indie,2D,Difficult,GreatSoundtrack,Singleplayer,Exploration,Fantasy,FemaleProtagonist,ActionRPG,SideScroller,Kickstarter,Adventure,StoryRich,Beat'emup,Anime,GameMakerEndlessfluffGames","Action,Indie,RPGMetroidvania,Action,Platformer,RPG,Indie,2D,Difficult,GreatSoundtrack,Singleplayer,Exploration,Fantasy,FemaleProtagonist,ActionRPG,SideScroller,Kickstarter,Adventure,StoryRich,Beat'emup,Anime,GameMakerSingle-player,SteamAchievements,SteamTradingCards,PartialControllerSupport,SteamCloud,SteamLeaderboards","Action,Indie,RPGEndlessfluffGames,EndlessfluffGamesEndlessfluffGamesSingle-player,SteamAchievements,SteamTradingCards,PartialControllerSupport,SteamCloud,SteamLeaderboards"
Blood: One Unit Whole Blood,MonolithProductions,"Atari,Atari","FPS,Classic,Horror,Action,Gore,Shooter,1990's,Masterpiece,Adventure,Retro,OldSchool,Dark,Zombies,Singleplayer,Atmospheric,Difficult,First-Person,Blood,Gothic,2.5D",Single-player,"Action,Adventure",bloodoneunitwholeblood,"Action,AdventureAtari,AtariMonolithProductions","Action,AdventureFPS,Classic,Horror,Action,Gore,Shooter,1990's,Masterpiece,Adventure,Retro,OldSchool,Dark,Zombies,Singleplayer,Atmospheric,Difficult,First-Person,Blood,Gothic,2.5DMonolithProductions","Action,AdventureFPS,Classic,Horror,Action,Gore,Shooter,1990's,Masterpiece,Adventure,Retro,OldSchool,Dark,Zombies,Singleplayer,Atmospheric,Difficult,First-Person,Blood,Gothic,2.5DSingle-player","Action,AdventureAtari,AtariMonolithProductionsSingle-player"
FOTONICA,SantaRagione,"SantaRagione,SantaRagione","Indie,Action,First-Person,Abstract,Runner,GreatSoundtrack,LocalMultiplayer,Parkour,Minimalist,Platformer,Arcade,CultClassic","Single-player,Multi-player,SteamAchievements,SteamTradingCards,PartialControllerSupport,Stats,SteamLeaderboards","Action,Indie",fotonica,"Action,IndieSantaRagione,SantaRagioneSantaRagione","Action,IndieIndie,Action,First-Person,Abstract,Runner,GreatSoundtrack,LocalMultiplayer,Parkour,Minimalist,Platformer,Arcade,CultClassicSantaRagione","Action,IndieIndie,Action,First-Person,Abstract,Runner,GreatSoundtrack,LocalMultiplayer,Parkour,Minimalist,Platformer,Arcade,CultClassicSingle-player,Multi-player,SteamAchievements,SteamTradingCards,PartialControllerSupport,Stats,SteamLeaderboards","Action,IndieSantaRagione,SantaRagioneSantaRagioneSingle-player,Multi-player,SteamAchievements,SteamTradingCards,PartialControllerSupport,Stats,SteamLeaderboards"
The Swapper,"OlliHarjola,OttoHantula,TomJubert,CarloCastellano","FacepalmGames,FacepalmGames","Puzzle,Sci-fi,Atmospheric,Indie,Space,Platformer,Puzzle-Platformer,Singleplayer,Adventure,GreatSoundtrack,2D,PsychologicalHorror,Metroidvania,Exploration,Mystery,StoryRich,Action,SideScroller,Difficult,Masterpiece","Single-player,SteamAchievements,Fullcontrollersupport,SteamTradingCards","Action,Adventure,Indie",theswapper,"Action,Adventure,IndieFacepalmGames,FacepalmGamesOlliHarjola,OttoHantula,TomJubert,CarloCastellano","Action,Adventure,IndiePuzzle,Sci-fi,Atmospheric,Indie,Space,Platformer,Puzzle-Platformer,Singleplayer,Adventure,GreatSoundtrack,2D,PsychologicalHorror,Metroidvania,Exploration,Mystery,StoryRich,Action,SideScroller,Difficult,MasterpieceOlliHarjola,OttoHantula,TomJubert,CarloCastellano","Action,Adventure,IndiePuzzle,Sci-fi,Atmospheric,Indie,Space,Platformer,Puzzle-Platformer,Singleplayer,Adventure,GreatSoundtrack,2D,PsychologicalHorror,Metroidvania,Exploration,Mystery,StoryRich,Action,SideScroller,Difficult,MasterpieceSingle-player,SteamAchievements,Fullcontrollersupport,SteamTradingCards","Action,Adventure,IndieFacepalmGames,FacepalmGamesOlliHarjola,OttoHantula,TomJubert,CarloCastellanoSingle-player,SteamAchievements,Fullcontrollersupport,SteamTradingCards"
Rodina,EllipticGames,"EllipticGames,EllipticGames","EarlyAccess,Space,Exploration,OpenWorld,Indie,Sci-fi,Sandbox,Action,EarlyAccess,Singleplayer,SpaceSim,Adventure,GreatSoundtrack,First-Person,Atmospheric,Simulation,ProceduralGeneration,StoryRich,Aliens,Fast-Paced","Single-player,PartialControllerSupport,SteamCloud","Action,Indie,EarlyAccess",rodina,"Action,Indie,EarlyAccessEllipticGames,EllipticGamesEllipticGames","Action,Indie,EarlyAccessEarlyAccess,Space,Exploration,OpenWorld,Indie,Sci-fi,Sandbox,Action,EarlyAccess,Singleplayer,SpaceSim,Adventure,GreatSoundtrack,First-Person,Atmospheric,Simulation,ProceduralGeneration,StoryRich,Aliens,Fast-PacedEllipticGames","Action,Indie,EarlyAccessEarlyAccess,Space,Exploration,OpenWorld,Indie,Sci-fi,Sandbox,Action,EarlyAccess,Singleplayer,SpaceSim,Adventure,GreatSoundtrack,First-Person,Atmospheric,Simulation,ProceduralGeneration,StoryRich,Aliens,Fast-PacedSingle-player,PartialControllerSupport,SteamCloud","Action,Indie,EarlyAccessEllipticGames,EllipticGamesEllipticGamesSingle-player,PartialControllerSupport,SteamCloud"
Rebuild 3: Gangs of Deadsville,"NorthwayGames,SarahNorthway","NorthwayGames,NorthwayGames","Strategy,Zombies,Survival,Simulation,Indie,Turn-Based,Post-apocalyptic,Singleplayer,Management,CityBuilder,BaseBuilding,Sandbox,RPG,Building,Turn-BasedStrategy,4X,ResourceManagement,Real-TimewithPause,StoryRich,Kickstarter","Single-player,SteamAchievements,SteamTradingCards,SteamWorkshop,SteamCloud","Indie,Simulation,Strategy",rebuild3gangsofdeadsville,"Indie,Simulation,StrategyNorthwayGames,NorthwayGamesNorthwayGames,SarahNorthway","Indie,Simulation,StrategyStrategy,Zombies,Survival,Simulation,Indie,Turn-Based,Post-apocalyptic,Singleplayer,Management,CityBuilder,BaseBuilding,Sandbox,RPG,Building,Turn-BasedStrategy,4X,ResourceManagement,Real-TimewithPause,StoryRich,KickstarterNorthwayGames,SarahNorthway","Indie,Simulation,StrategyStrategy,Zombies,Survival,Simulation,Indie,Turn-Based,Post-apocalyptic,Singleplayer,Management,CityBuilder,BaseBuilding,Sandbox,RPG,Building,Turn-BasedStrategy,4X,ResourceManagement,Real-TimewithPause,StoryRich,KickstarterSingle-player,SteamAchievements,SteamTradingCards,SteamWorkshop,SteamCloud","Indie,Simulation,StrategyNorthwayGames,NorthwayGamesNorthwayGames,SarahNorthwaySingle-player,SteamAchievements,SteamTradingCards,SteamWorkshop,SteamCloud"
Gemini Rue,JoshuaNeurnberger,"WadjetEyeGames,WadjetEyeGames","Point&Click,Adventure,Sci-fi,Noir,Cyberpunk,Indie,StoryRich,PixelGraphics,Dystopian,Detective,Atmospheric,Singleplayer,Retro,2D,GreatSoundtrack,Futuristic,Masterpiece,Puzzle,Action,Mystery","Single-player,SteamAchievements,SteamTradingCards,SteamCloud","Adventure,Indie",geminirue,"Adventure,IndieWadjetEyeGames,WadjetEyeGamesJoshuaNeurnberger","Adventure,IndiePoint&Click,Adventure,Sci-fi,Noir,Cyberpunk,Indie,StoryRich,PixelGraphics,Dystopian,Detective,Atmospheric,Singleplayer,Retro,2D,GreatSoundtrack,Futuristic,Masterpiece,Puzzle,Action,MysteryJoshuaNeurnberger","Adventure,IndiePoint&Click,Adventure,Sci-fi,Noir,Cyberpunk,Indie,StoryRich,PixelGraphics,Dystopian,Detective,Atmospheric,Singleplayer,Retro,2D,GreatSoundtrack,Futuristic,Masterpiece,Puzzle,Action,MysterySingle-player,SteamAchievements,SteamTradingCards,SteamCloud","Adventure,IndieWadjetEyeGames,WadjetEyeGamesJoshuaNeurnbergerSingle-player,SteamAchievements,SteamTradingCards,SteamCloud"
